SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-06-2017,21700148,GSW,MIA,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,11.2,16.35,15,1,10,11
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.1,27.85,26,3,1,30
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-11.4,13.65,14,3,1,52
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.1,30.45,25,3,2,42
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.1,20.55,25,3,5,8
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.0,28.55,24,3,6,13
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.7,9.45,24,3,7,1
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.0,27.85,26,2,2,15
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.6,7.85,23,2,2,35
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.3,24.15,24,2,3,39
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.0,25.55,26,2,5,20
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-3.6,15.15,10,1,4,9
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-10.9,11.85,12,1,4,50
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,2.1,22.15,17,1,8,20
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-04-2017,21700135,DEN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.1,29.55,25,1,9,13
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,15.8,15.65,18,3,1,58
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.3,6.55,1,3,2,54
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-5.5,26.45,21,3,3,7
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.2,11.55,11,3,5,14
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.8,5.25,1,3,5,22
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-3.5,21.15,16,3,8,41
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,8.25,3,2,2,21
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.8,28.35,25,2,4,17
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.9,12.75,24,1,0,3
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.7,29.15,25,1,0,42
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.3,7.65,2,1,1,14
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-7.0,7.45,7,1,4,1
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,11-02-2017,21700117,SAS,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-21.8,17.25,24,1,8,18
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.2,30.95,25,3,0,1
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.5,25.85,26,3,1,18
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.4,25.35,25,3,3,53
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,3.5,18.75,13,3,4,47
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,6.05,23,3,5,58
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,7.15,2,3,9,5
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,6.95,1,2,0,28
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.6,29.65,25,2,1,17
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.7,30.95,26,2,1,23
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.3,23.85,24,1,0,7
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.1,9.15,22,1,2,18
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.4,25.95,24,1,5,43
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.1,2.75,23,1,7,8
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-30-2017,21700100,LAC,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.9,4.45,22,1,10,36
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Missed Shot,False,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.3,27.85,25,4,1,51
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.9,6.85,2,4,1,53
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.8,6.35,1,3,3,34
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.6,32.65,27,3,4,0
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.8,29.35,25,3,4,34
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-6.8,17.65,14,3,11,18
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.2,39.35,34,2,1,12
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.8,6.35,1,2,2,36
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.8,6.75,1,2,3,48
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-22.3,16.95,25,2,4,38
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-13.0,10.65,14,1,1,17
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,7.75,2,1,1,56
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Missed Shot,False,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,7.05,1,1,3,1
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.0,27.85,24,1,3,26
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,20.5,9.85,21,1,3,51
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.3,6.05,1,1,7,3
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-29-2017,21700091,GSW,DET,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.9,22.05,25,1,8,50
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-5.1,33.95,29,4,0,52
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.0,27.15,25,3,0,29
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.1,30.75,27,3,0,57
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,7.25,2,3,4,40
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.2,4.45,23,3,7,21
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.6,6.35,1,3,8,6
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.1,24.55,25,3,9,8
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.1,6.25,23,2,2,8
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.0,31.25,29,2,4,1
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,6.8,30.05,25,2,4,45
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.5,25.85,25,1,0,11
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.0,28.95,26,1,1,3
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.8,29.95,26,1,2,0
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,6.1,17.95,14,1,3,2
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,7.75,2,1,3,31
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.9,16.45,25,1,4,38
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.7,7.45,2,1,5,2
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Made Shot,True,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.1,17.25,12,1,6,46
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-27-2017,21700075,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.6,17.85,25,1,7,55
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,9.0,29.55,25,4,0,32
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,7.95,2,4,1,28
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.6,26.75,25,4,3,5
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.9,32.45,27,4,3,41
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.6,26.65,26,3,0,28
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.4,28.65,28,3,0,52
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.2,3.95,22,3,1,17
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-3.0,16.35,11,3,2,12
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,6.95,2,3,2,40
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-17.4,7.15,17,3,3,33
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.3,7.65,2,3,8,24
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.6,16.35,25,3,11,49
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.0,25.85,26,1,0,5
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.3,7.05,1,1,1,43
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-7.9,21.75,18,1,2,55
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.9,19.45,25,1,3,38
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.6,28.35,25,1,3,52
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.8,5.85,1,1,5,18
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.9,11.05,6,1,7,34
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-25-2017,21700063,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.3,28.55,26,1,10,42
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-15.5,20.95,22,3,0,7
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.6,18.95,24,3,1,9
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.0,31.95,28,3,3,9
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-7.6,9.65,8,3,3,25
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.9,17.55,12,3,4,43
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.9,22.55,24,3,10,24
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.0,23.95,25,2,0,24
2018,2017-18,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,10-23-2017,21700045,DAL,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.8,7.85,22,2,2,8
